singular,convergence_false,coef_intercept,se_intercept,df_intercept,t_intercept,prob_intercept,coef_pe,se_pe,df_pe,t_pe,prob_pe,coef_valence,se_valence,df_valence,t_valence,prob_valence,coef_interaction_pe_valence,se_interaction_pe_valence,df_interaction_pe_valence,t_interaction_pe_valence,prob_interaction_pe_valence,coef_neg,coef_pos,se_neg,se_pos,pvalue_neg,pvalue_pos,coeff_diff,se_diff,pvalue_diff,convergence_false_message
0,0,0.210507085689011,0.0851862317542238,44.8592797720748,2.47113977639436,0.0173326670665181,-0.0828382467910478,0.220218024953181,36.6320102879469,-0.37616469772926,0.708964347169107,-0.0059002951680881,0.0284025009491679,23997.860018524,-0.207738578326179,0.835434856363992,0.463457009559853,0.263058589582264,37.4127316194438,1.76180146900286,0.0862731382551761,-0.546295256350901,0.380618762768805,0.286383826163596,0.39163235852835,0.0564476914376163,0.331111386200357,-0.926914019119705,0.526117179164527,0.0781028464724016,
0,0,0.196448056044595,0.0845821050463689,44.7723856749536,2.32257232114168,0.0248070267418856,0.0625383847306652,0.238105161458347,37.9382849754037,0.262650269098032,0.794241229101675,-0.0058248478685537,0.0284295003608832,27589.7651861206,-0.204887451225427,0.837661571145793,0.382982295304766,0.257822273187072,35.7144088662444,1.48545077417295,0.146198793143163,-0.320443910574101,0.445520680035431,0.313595465724429,0.384695553400333,0.306857358778928,0.246818181574252,-0.765964590609532,0.515644546374145,0.137424454105744,
0,0,0.192373922780536,0.0831404360904377,43.4385170298653,2.31384308077573,0.0254714075176533,0.192481614252609,0.233300756613258,42.5731599887112,0.825036390995017,0.413950010168004,-0.0078886732553683,0.0285149338628632,28558.1143458531,-0.276650589242369,0.782050417637385,0.338575549577435,0.258424687127392,38.4568819349619,1.31015172482547,0.197916461255598,-0.146093935324826,0.531057163830044,0.330818665953019,0.36466989752855,0.658769030576221,0.145318501386692,-0.677151099154871,0.516849374254785,0.190144513165701,
0,0,0.211484964483726,0.0809969903297191,41.8965704250837,2.6110225037106,0.01247231742587,0.16935602576669,0.230884685729956,44.2376858982443,0.73350913349346,0.467117630046947,-0.0336076784759523,0.0285766690524548,27771.5855217595,-1.17605303873109,0.239583763291746,0.290050737822898,0.271142508893273,38.8388797319051,1.0697353912037,0.291341782566706,-0.120694712056209,0.459406763589588,0.314953999738655,0.393008873329524,0.701561263202861,0.242424759936724,-0.580101475645797,0.542285017786547,0.284738431250501,
0,0,0.178835335212345,0.0776521113586858,41.4729738754166,2.3030324878905,0.0263638799620388,0.185379502266615,0.212148542291594,44.9925066169388,0.873819354421089,0.386856942173006,-0.0420960359872803,0.0286059202255086,26431.8664088196,-1.47158475082868,0.141144951206476,0.210090393650989,0.278839136232464,40.0449928481814,0.753446580310161,0.455588848542401,-0.0247108913843739,0.395469895917605,0.302223205605312,0.392654644409409,0.934834612411892,0.313853187712501,-0.420180787301979,0.557678272464929,0.451181600746275,
0,0,0.152324473727,0.0720261196627622,40.7188348680249,2.11485047980104,0.0406092048534847,0.1664211097431,0.212390256337308,45.9752413943957,0.783562827283366,0.437314839528974,-0.0405327722541981,0.0284158743834324,25501.9109360086,-1.4264129868842,0.153761408779825,0.0440819612909447,0.257560158216438,41.1085398997019,0.171152097421454,0.864943862483692,0.122339148452155,0.210503071034044,0.278444425576289,0.38126423126291,0.660396007217072,0.580867103843723,-0.0881639225818894,0.515120316432875,0.86410417234713,
1,0,0.125811394505978,0.0632936637542638,46.7327768310465,1.9877407475484,0.0527174330098553,0.336900615897996,0.22174061580496,46.8036771823552,1.51934554107277,0.135402557109998,-0.0146370050693865,0.0281764069379426,20907.6127460782,-0.519477345057655,0.603433406395991,-0.0545060457929719,0.211248929872189,40.4531680114893,-0.258018091859445,0.797701102879532,0.391406661690968,0.282394570105024,0.238512976198447,0.361526738049034,0.100791438232507,0.434733864671262,0.109012091585944,0.422497859744377,0.796392944567771,
1,0,0.106249031477292,0.0616837531118822,47.7129411165329,1.72248000676252,0.0914596276915769,0.455919060115544,0.224117952659975,45.0316024471231,2.03428174630549,0.0478381295983557,-0.00381444463368902,0.0279542605812519,20757.7092724816,-0.136453068490291,0.891464446640237,-0.0772571351693471,0.204365978644382,38.2603282868599,-0.378033250357108,0.707495209005097,0.533176195284891,0.378661924946197,0.226573236946173,0.364215853805519,0.018611724388075,0.298496269486971,0.154514270338694,0.408731957288764,0.70540589341677,
1,0,0.0890803838040347,0.0609782639668836,46.2609915178753,1.46085470475862,0.150814484201927,0.379571212466099,0.222113352831169,39.9887606565599,1.70890767091619,0.0952196915836897,0.00184090509503944,0.0276853979421463,23522.110306715,0.0664937198622301,0.946985322586402,0.00292219112484083,0.197154377343776,35.4118589076866,0.0148218424780163,0.98825750760885,0.376649021341258,0.38249340359094,0.230483872085472,0.351120441916899,0.102223895706551,0.275999131851794,-0.00584438224968166,0.394308754687553,0.988174313717343,
1,0,0.0637721189219975,0.0572484372397423,47.124419180319,1.11395388235552,0.270948492926496,0.288047807428145,0.220182312493269,37.8986449001953,1.30822409923118,0.198676505560565,0.0395671039209753,0.0276038837058499,26829.7508298812,1.43338902389993,0.151758346090721,-0.0553515312034353,0.231895123626916,36.9353809638732,-0.238692087775366,0.812663778884342,0.343399338631581,0.23269627622471,0.261826629771705,0.368724848818253,0.189671210351735,0.527985737428283,0.110703062406871,0.463790247253833,0.811344352487574,
1,0,0.0490710318909667,0.0619151126655627,48.4791354159729,0.792553381208011,0.431899588836221,0.197926942599328,0.22383092417706,35.5862245263778,0.884269871676711,0.382486158931429,0.0431785543591792,0.027484964813195,26010.8367178305,1.57098816216966,0.11619756191956,-0.101271347059727,0.241207219080122,36.5120553766058,-0.419852056857749,0.677053924000273,0.299198289659055,0.0966555955396013,0.256637476105982,0.388200484500725,0.243679055469885,0.80337338485089,0.202542694119454,0.482414438160245,0.674593533268962,
1,0,0.0449802734547322,0.0655103922804487,48.6786686940303,0.686612793618645,0.495584645060408,0.0792181647681061,0.218197061834265,34.6326704294808,0.363057889515844,0.718768248851792,0.0201456085722362,0.0275424274496895,27147.9739502709,0.731439108228034,0.464517298209348,-0.159086482964761,0.218766747115146,34.5952417272143,-0.727196820643987,0.471998113921201,0.238304647732867,-0.0798683181966547,0.282919355378736,0.333008007749027,0.399616738579574,0.81045504682705,0.318172965929522,0.437533494230291,0.467105393584996,
1,0,0.0132119393022969,0.0704800975613556,47.0419486139793,0.187456314043768,0.852109083855035,0.0958028106599716,0.228241085623538,36.0883877190115,0.419743931721343,0.677160961702924,0.0191283344580957,0.027692527793216,32261.9720054689,0.690739920924867,0.489733966516418,-0.123091107492617,0.238621131311527,35.8886012987757,-0.515843281842119,0.609127460855252,0.218893918152589,-0.0272882968326455,0.327657314456506,0.332729258156175,0.504096905322137,0.934635964267569,0.246182214985234,0.477242262623054,0.605963870413217,
1,0,-0.00376457936177541,0.0727068039642446,46.1890423354195,-0.0517775387792694,0.958929234348135,0.0738402233463429,0.212299372408215,39.1823578405475,0.34781178346755,0.7298431646947,0.01892855531503,0.0278318633642182,31872.5110268303,0.680103774128375,0.496443694669916,0.0109899330721212,0.217026121484797,38.2501270860975,0.0506387572008977,0.959876899820107,0.0628502902742218,0.0848301564184641,0.313094397686864,0.293793498907672,0.840902577922695,0.77277977309423,-0.0219798661442423,0.434052242969594,0.959613378647688,
1,0,-0.00571505708468117,0.0712453338001003,46.9279692616985,-0.0802165809302886,0.936406122699136,-0.0649998538877655,0.199144417419792,41.5639129624651,-0.326395561221017,0.745762971748939,-0.0107164854172556,0.0278724040333404,30249.1918363304,-0.384483713871139,0.700622667307807,0.0906102979266437,0.206159525644281,39.1983111165211,0.439515456021119,0.662701743439774,-0.155610151814409,0.0256104440388782,0.295472924984891,0.277518014924364,0.598438224505501,0.926472481719412,-0.181220595853287,0.412319051288562,0.660288085273893,
1,0,-0.0229171499205788,0.0645958259678394,47.6098764935706,-0.354777566154021,0.724323005915817,-0.149694157951977,0.179293931368872,47.0169819360142,-0.834909228712274,0.407991292177141,-0.0193612896731447,0.0277707970823325,24647.3707969869,-0.697181633488731,0.485695707217285,-0.0400887216636938,0.184244603230683,38.9136460706092,-0.217584238348088,0.828889972894488,-0.109605436288283,-0.18978287961567,0.249166137169515,0.264765955852896,0.660017522486719,0.473500675902203,0.0801774433273876,0.368489206461366,0.827753066251949,
1,0,-0.0511502236046894,0.0638653102635545,46.5233837210099,-0.800907775967995,0.427256439540215,-0.114132716716621,0.162250435607839,51.1416481599998,-0.703435502586144,0.484974716005406,-0.0054267615125588,0.027618391998585,20532.5337651111,-0.196490856992574,0.844227932915895,-0.234302849931643,0.203656257444427,40.6221521072437,-1.15048195853044,0.25667308800295,0.120170133215022,-0.348435566648264,0.22473471548105,0.291712971532053,0.592843532127295,0.23230331796537,0.468605699863286,0.407312514888854,0.24994542080001,
1,0,-0.0622501088556015,0.0601518665237306,45.2605652943987,-1.03488241434774,0.306221774760033,-0.00791770873778211,0.170024213516991,47.0474954842741,-0.0465681244688768,0.963054550143951,-0.0284589618476607,0.0276111930374348,21474.8133533191,-1.03070380946874,0.302691345735422,-0.210882283295668,0.239031220194026,41.4088367047195,-0.882237404488381,0.382741305915725,0.202964574557886,-0.21879999203345,0.240734539930166,0.337839009150281,0.399169536161673,0.517214112008462,0.421764566591337,0.478062440388052,0.377648438474568,
1,0,-0.0641903192300092,0.0584467027215747,46.524877398499,-1.09827101001395,0.277737541062201,0.0303696921598297,0.183921775871275,42.8374936294399,0.165122873656272,0.869624045140281,-0.0314790176744913,0.0277511729873866,21327.9371520445,-1.13433106733179,0.256668450963788,-0.215213019984044,0.232195779232539,39.7138829642042,-0.926860172460384,0.359597901891308,0.245582712143874,-0.184843327824214,0.249820620712713,0.336264563302192,0.325589625504819,0.582527814298957,0.430426039968088,0.464391558465077,0.353999138191462,
1,0,-0.0640007623261744,0.0641809217698729,46.876736520771,-0.997192943966363,0.323790708335451,0.233466994406245,0.206672276954804,43.8427485729695,1.12964833913017,0.264767193945607,0.00626596870212287,0.0278753739526079,28542.8366724373,0.224785099305785,0.822148067592072,-0.106395981970354,0.248834778690866,40.1985811768615,-0.427576814342873,0.671241130627204,0.339862976376599,0.12707101243589,0.310147008105442,0.336263568735708,0.273160825692364,0.705511488605541,0.212791963940709,0.497669557381732,0.668959249278535,
1,0,-0.0505682115646707,0.0700232663263205,47.189099432907,-0.722162992640391,0.473757937438671,0.279914928626333,0.223609623974318,43.7503072146896,1.25180179480326,0.217293594468055,0.000750487314226543,0.0281087249278082,32091.3435060809,0.02669944354125,0.978699622980019,-0.0341925575323199,0.254030887348054,37.6473118989935,-0.13460000037504,0.893645184348355,0.314107486158653,0.245722371094013,0.352563166581409,0.32367441185803,0.372969183688285,0.447753700818312,0.0683851150646398,0.508061774696109,0.892928141311234,
1,0,-0.0337343753065532,0.0744019324883848,47.9025817984617,-0.453407245998881,0.652302862924591,0.290802796975005,0.233958336553276,43.9832419835102,1.24296830478099,0.220465004794569,-0.00651213523600508,0.028254425547935,32384.1193809629,-0.230481954940366,0.817718739827563,-0.118958511828704,0.273437433481276,36.3144566347993,-0.435048377664243,0.666101980570152,0.409761308803709,0.171844285146302,0.371563917710858,0.34777768990918,0.270113302923019,0.62122067655233,0.237917023657407,0.546874866962553,0.663527312597465,
1,0,-0.0447518229547614,0.0752656938322093,48.2378255223099,-0.594584606560954,0.554899956723618,0.178099617661426,0.219741070933584,47.2034260119435,0.8104976320756,0.421721797148718,0.0123556971704309,0.0283113966423169,28552.4789803281,0.436421322710829,0.662534371135133,-0.255960286234827,0.283375653078958,35.4675650836202,-0.90325433202798,0.372485024182445,0.434059903896253,-0.0778606685734002,0.371236258249934,0.345484353605944,0.24231170026332,0.821694015087236,0.511920572469653,0.566751306157916,0.366390927988228,
1,0,-0.0660233990881922,0.0727348021575699,49.3959005847086,-0.907727760710227,0.368429417323058,0.10534071289018,0.219615225498021,46.5011632568861,0.479660336168855,0.633717340988941,0.0168779598304944,0.0282728911271106,26476.779809981,0.59696618059376,0.550535064779194,-0.237821160273698,0.256514340772282,33.0634731557441,-0.927126177654221,0.360579759728591,0.343161873163878,-0.132480447383518,0.364859288688237,0.308121093147944,0.346944691947082,0.667223080775963,0.475642320547396,0.513028681544563,0.353861026003942,
1,0,-0.053350661651619,0.0733654472551683,49.3171294560241,-0.727190573323475,0.47054730226738,0.227493685820005,0.216978589351625,44.5616143757619,1.04846144727828,0.300079495517422,0.00182671066656377,0.0283671197065883,24386.1892211969,0.0643953522760899,0.948655958513426,-0.0107117047196605,0.238894277299038,33.1904121550428,-0.0448386827879178,0.964504583145944,0.238205390539665,0.216781981100344,0.31844281188483,0.32694730995282,0.454440899498802,0.507299379551061,0.0214234094393209,0.477788554598077,0.964235891679318,
1,0,-0.0509032914187759,0.0715489253084651,48.6917516393557,-0.711447323622532,0.480201732482326,0.31994268756692,0.196573528245048,45.036486750678,1.62759803124701,0.110587169915563,0.0320111464998459,0.0284439666199018,16301.4031344975,1.12541077436957,0.260431576510645,-0.0296412344422456,0.228206137487634,34.4497019417537,-0.129887980965682,0.897410515440992,0.349583922009166,0.290301453124674,0.261286449205757,0.336404188215473,0.180918079965942,0.388162573716343,0.0592824688844913,0.456412274975269,0.896655053529669,
1,0,-0.0721064484903577,0.0709102160249984,48.6352242540476,-1.0168696773528,0.314247482608322,0.355207442055938,0.181800907277209,47.1882714384421,1.95382656432137,0.0566635523499941,0.0359575517037641,0.0285774721519671,13966.7191353474,1.25824815828887,0.208323057015221,-0.0849437739890249,0.214454524691596,34.7237240929822,-0.396092244316977,0.694460483610342,0.440151216044963,0.270263668066913,0.229391048793626,0.324752787252689,0.0550120388099528,0.405288420179671,0.16988754797805,0.428909049383192,0.692036979560964,
1,0,-0.0751087663948997,0.0688130203455676,48.0316405219637,-1.09149062223567,0.280502059185766,0.340681918695137,0.177465820391365,45.1085297764143,1.91970441375038,0.0612331936869637,0.00235450161086714,0.0285479542897378,11787.1543692286,0.0824753180900783,0.934270145183416,-0.0824997756992892,0.210497094296345,35.6216365630296,-0.391928335044583,0.697446225528041,0.423181694394426,0.258182142995848,0.211748316802835,0.32675516607995,0.0456611075036528,0.429446340492207,0.164999551398578,0.42099418859269,0.695111166157587,
1,0,-0.0786413251603521,0.0683134550101691,48.1609693107565,-1.15118354281226,0.255340029773319,0.345515598484506,0.182580856199333,41.7011890808637,1.89239773367745,0.065393934333076,-0.0161725291161953,0.0286034526943175,13741.1811225895,-0.56540478833201,0.571807699678156,-0.0104677543967104,0.20289085687197,38.9705562499426,-0.0515930316333367,0.959116525428134,0.355983352881217,0.335047844087796,0.210617770925444,0.323482754217045,0.0909922441372459,0.300317950651331,0.0209355087934207,0.405781713743941,0.958852971897833,
0,0,-0.0834247024102628,0.0679676951516136,41.5775526017431,-1.22741696954957,0.226570275975938,0.334974105434521,0.179592656977008,39.4979657109911,1.86518820464584,0.0695961719871064,-0.0288146853037541,0.0287991851007609,19616.669581954,-1.00053821672172,0.317062454010251,0.0109146558341157,0.216723266920544,41.6887925100798,0.0503621784093783,0.960074305484881,0.324059449600405,0.345888761268637,0.245530129881283,0.313304881944136,0.186889853935384,0.269592900096852,-0.0218293116682315,0.433446533841088,0.95983377537674,
0,0,-0.0999965958285941,0.0702467453566983,42.8693986558209,-1.42350503672209,0.161827545151181,0.319543108734554,0.2072778715725,32.2422915940025,1.54161708777865,0.132925285498272,-0.0360649429751974,0.0290660131301335,22538.5975382476,-1.24079428484837,0.214694668054256,0.00980959073958054,0.237407185328479,38.1687131112016,0.0413196876329075,0.967256428800677,0.309733517994973,0.329352699474134,0.26139848442511,0.361003334775024,0.236053275467002,0.361597173599474,-0.0196191814791611,0.474814370656958,0.967041038011,
0,0,-0.150233845074318,0.0692857178537204,41.8844482573728,-2.16832342549296,0.0358639269169717,0.305823338798366,0.235028123860138,32.1339225147416,1.30122018495266,0.202436087178472,0.0124577570047437,0.0291784999201393,22488.1688073197,0.426949878809405,0.669419921830851,-0.184973068461066,0.232946580011552,34.1687705790237,-0.79405788422347,0.432642202607664,0.490796407259432,0.1208502703373,0.25006893540235,0.395563122441065,0.0496875024141713,0.759974326672521,0.369946136922132,0.465893160023104,0.427161734223315,
0,0,-0.191289436077281,0.0667347217124404,37.8516831125843,-2.86641543065911,0.00674457934656458,0.138025819241583,0.236275827177848,33.2088860608527,0.584172409383585,0.563051895526052,0.0169681106182615,0.0293890527853788,23860.3575880278,0.577361602708857,0.563700654683513,-0.413190808655847,0.22404170095988,35.7805864823483,-1.84425848797604,0.0734380431386827,0.55121662789743,-0.275164989414264,0.283569979447812,0.362808444376799,0.0519139151409234,0.448193305478805,0.826381617311694,0.448083401919759,0.065145478184384,
0,0,-0.216853977083278,0.0744687123269305,31.8214921301455,-2.91201459387738,0.00651250761568483,-0.0409914343636257,0.227342251970204,36.7315527313659,-0.180307153678578,0.857902556679721,0.000291983970320293,0.0295073854517778,25580.9721629836,0.00989528437880293,0.992104911377549,-0.340557457699034,0.21903713535231,39.6907635508642,-1.55479324157187,0.127933885143199,0.299566023335409,-0.38154889206266,0.316909055406517,0.314471275301591,0.34451879459849,0.225014056724813,0.681114915398069,0.43807427070462,0.119995319259649,
0,0,-0.24870669597282,0.0828263553661582,32.5612565264845,-3.00274827829064,0.00510867635392877,-0.270331840493024,0.215961711599045,34.1169107297312,-1.25175818663135,0.219172532253557,-0.00672855212095044,0.0296372398491044,25912.6973456795,-0.227030322499947,0.820401954727154,-0.299629329461182,0.233499528374556,40.2624901431501,-1.2832117115909,0.206755172653004,0.0292974889681581,-0.569961169954206,0.324327400407243,0.311664432685121,0.928022543457189,0.0674347415765408,0.599258658922364,0.466999056749112,0.199417913975587,
0,0,-0.27357024794947,0.088054351828892,36.2321597146966,-3.1068339300376,0.00366564542324271,-0.436840918677989,0.217331119113328,28.4991464317386,-2.01002470543667,0.0539794696309468,-0.000988673617569193,0.0301201589042307,24662.7068357294,-0.0328243161237215,0.973814952819167,-0.407726711601682,0.250485827333964,37.5159639709125,-1.62774363700056,0.111950042857235,-0.0291142070763072,-0.844567630279671,0.318797692598726,0.343976687079505,0.927234334422268,0.0140765156282682,0.815453423203364,0.500971654667929,0.103579256161698,
0,0,-0.303426520528297,0.0905487101609038,37.5788444109664,-3.35097562393889,0.00184467602079953,-0.446428736315475,0.199447732553648,35.2830291297377,-2.23832445021852,0.0316075157336224,-0.0196578029571767,0.0305663526544508,23087.7479542333,-0.643119026316485,0.520153256751416,-0.518031565063271,0.272123525296002,38.7983796155236,-1.90366328857376,0.0643908980716801,0.0716028287477963,-0.964460301378746,0.317562622637919,0.356111222490892,0.821608800785028,0.00676264118152694,1.03606313012654,0.544247050592004,0.0569540505303061,
0,0,-0.32084373810251,0.0945106297450121,38.9230824448986,-3.39478997196549,0.00159228777052827,-0.403837633789022,0.20142702755817,38.3975372228628,-2.00488305211375,0.0520628536853119,-0.0444870654244692,0.031121126323629,18487.1374725864,-1.42948121356045,0.152882868244908,-0.452513666081333,0.272205580488546,36.6417046228368,-1.66239672702219,0.104965920624902,0.0486760322923108,-0.856351299870356,0.283123784626999,0.38623616290883,0.863496559759719,0.0266114650302092,0.905027332162667,0.544411160977092,0.0964332547335943,
0,0,-0.301959637762973,0.0981561001127094,37.8052812760187,-3.07632065063957,0.0038844224570661,-0.391946141328714,0.213909308969574,44.9781192690414,-1.83230053529116,0.0735323866783711,-0.0796252742077732,0.031739778998956,14921.611413036,-2.50869025302262,0.0121284864043355,-0.309679042824333,0.233721072374247,36.1940713494709,-1.32499410377708,0.193477621283854,-0.0822670985043807,-0.701625184153047,0.241386124216681,0.377489341977845,0.733245706342811,0.063075029578703,0.619358085648666,0.467442144748494,0.185173106942855,
0,0,-0.297141469868663,0.106431717410187,40.3186639682026,-2.79185074805739,0.00797356773288192,-0.361265574942419,0.217891242303312,45.1919632853144,-1.65800869793346,0.10424216749834,-0.0766845325116613,0.0325919577185753,21708.1702648943,-2.35286671558107,0.0186381833743097,-0.15862145097981,0.2245598978724,34.8917895048123,-0.706365884927247,0.484651056927458,-0.202644123962609,-0.519887025922228,0.271537627785996,0.349392042133532,0.455496014854503,0.136757183319139,0.317242901959619,0.449119795744799,0.479960630601531,
0,0,-0.264513841774785,0.110466406609087,41.3524767896381,-2.39451838703176,0.021255842229653,-0.337088801548075,0.227311246518442,40.6608561585022,-1.48293939130164,0.145800630437961,-0.0592627702514128,0.0333891602537123,26698.8460287856,-1.77491047397108,0.0759240616624709,0.0378176071085907,0.253342988943115,36.2600862247131,0.149274338580896,0.882164333831055,-0.374906408656666,-0.299271194439485,0.32220664869956,0.357615745199504,0.244602821931846,0.402676168219997,-0.0756352142171814,0.506685977886231,0.881337163231548,
0,0,-0.270872349834264,0.113123533253637,39.213781613658,-2.39448275742002,0.0215195539789362,-0.340995589030416,0.250436544595013,35.7928136843987,-1.36160475134269,0.181832425213696,-0.0222919554127369,0.0339999906322739,27332.6026159926,-0.655645928077895,0.512057485677722,-0.00259160097079602,0.276187073208402,37.1513995063066,-0.00938349844071262,0.992563369702158,-0.33840398805962,-0.343587190001212,0.330257510803318,0.411005475766712,0.305520317228326,0.403173227984753,0.00518320194159204,0.552374146416803,0.99251316133741,
0,0,-0.295498949796954,0.112669173905819,34.9136923719963,-2.6227133789404,0.0128421032432994,-0.321756118389655,0.274840700143885,35.134129027503,-1.17070040289233,0.249598635857692,-0.028413994499328,0.0345996534682056,27403.1219465682,-0.8212219386948,0.411527006488583,-0.0356197649245981,0.306708705101092,37.9099108819713,-0.11613548729521,0.908158202667746,-0.286136353465057,-0.357375883314253,0.33513972722383,0.476336691550289,0.393225646030085,0.453098738997223,0.0712395298491961,0.613417410202183,0.907545164296494,
0,0,-0.297230073838758,0.111250897465504,28.5107397390264,-2.67170944783543,0.0123381312071852,-0.277462614608581,0.29578241223786,36.6097890964196,-0.938063262481792,0.3543597487002,-0.0565317933894555,0.03498155388583,25724.8668107665,-1.6160458044248,0.106096672745834,0.0649069040055721,0.284459164041471,36.7192316107737,0.228176526582597,0.820774932790723,-0.342369518614153,-0.212555710603009,0.31384170981969,0.488171981959527,0.27531745169969,0.663263741189946,-0.129813808011144,0.568918328082941,0.819509009198676,
